Country,Year,Population
MMR,1987,40.005369
MMR,1988,40.711172
MMR,1989,41.379635
MMR,1990,42.007309
MMR,1991,42.588029
MMR,1992,43.12626
MMR,1993,43.642311
MMR,1994,44.164109
MMR,1995,44.710931
MMR,1996,45.290888
MMR,1997,45.895991
MMR,1998,46.509586
MMR,1999,47.106923
MMR,2000,47.669791
MMR,2001,48.195684
MMR,2002,48.689952
MMR,2003,49.151958
MMR,2004,49.582751
MMR,2005,49.984704
MMR,2006,50.355559
MMR,2007,50.698814
MMR,2008,51.030006
MMR,2009,51.369725
MMR,2010,51.733013
MMR,2011,52.125411
MMR,2012,52.543841
MMR,2013,52.983829
MMR,2014,53.437159
MNE,1990,0.614999
MNE,1991,0.615743
MNE,1992,0.617174
MNE,1993,0.618851
MNE,1994,0.620088
MNE,1995,0.620415
MNE,1996,0.619696
MNE,1997,0.618192
MNE,1998,0.616308
MNE,1999,0.614623
MNE,2000,0.613557
MNE,2001,0.613239
MNE,2002,0.613543
MNE,2003,0.614322
MNE,2004,0.615332
MNE,2005,0.616389
MNE,2006,0.617462
MNE,2007,0.618592
MNE,2008,0.61974
MNE,2009,0.62087
MNE,2010,0.621952
MNE,2011,0.622957
MNE,2012,0.623864
MNE,2013,0.624648
MNE,2014,0.625292
MNG,1970,1.278825
MNG,1971,1.317049
MNG,1972,1.356669
MNG,1973,1.397305
MNG,1974,1.438423
MNG,1975,1.47965
MNG,1976,1.520865
MNG,1977,1.562212
MNG,1978,1.603908
MNG,1979,1.646291
MNG,1980,1.689622
MNG,1981,1.733479
MNG,1982,1.777727
MNG,1983,1.823215
MNG,1984,1.871087
MNG,1985,1.921885
MNG,1986,1.976311
MNG,1987,2.033345
MNG,1988,2.089716
MNG,1989,2.141006
MNG,1990,2.184145
MNG,1991,2.21792
MNG,1992,2.243506
MNG,1993,2.263204
MNG,1994,2.280495
MNG,1995,2.298038
MNG,1996,2.316571
MNG,1997,2.335694
MNG,1998,2.355588
MNG,1999,2.376165
MNG,2000,2.397438
MNG,2001,2.419729
MNG,2002,2.443503
MNG,2003,2.469045
MNG,2004,2.496621
MNG,2005,2.526447
MNG,2006,2.558484
MNG,2007,2.592776
MNG,2008,2.629666
MNG,2009,2.669572
MNG,2010,2.712657
MNG,2011,2.759074
MNG,2012,2.808339
MNG,2013,2.859174
MNG,2014,2.909871
MOZ,1960,7.438261997
MOZ,1961,7.592967707
MOZ,1962,7.75353606
MOZ,1963,7.920838075
MOZ,1964,8.090296513
MOZ,1965,8.263708473
MOZ,1966,8.447802396
MOZ,1967,8.64144667
MOZ,1968,8.843241968
MOZ,1969,9.051462393
MOZ,1970,9.262078
MOZ,1971,9.468836
MOZ,1972,9.679753
MOZ,1973,9.901052
MOZ,1974,10.141147
MOZ,1975,10.405
MOZ,1976,10.693688
MOZ,1977,11.001909
MOZ,1978,11.320103
MOZ,1979,11.635174
MOZ,1980,11.936379
MOZ,1981,12.228508
MOZ,1982,12.511864
MOZ,1983,12.766859
MOZ,1984,12.968335
MOZ,1985,13.102982
MOZ,1986,13.155271
MOZ,1987,13.142516
MOZ,1988,13.124285
MOZ,1989,13.181941
MOZ,1990,13.371971
MOZ,1991,13.719853
MOZ,1992,14.203987
MOZ,1993,14.775877
MOZ,1994,15.363065
MOZ,1995,15.913101
MOZ,1996,16.410777
MOZ,1997,16.872896
MOZ,1998,17.317376
MOZ,1999,17.774066
MOZ,2000,18.264536
MOZ,2001,18.792357
MOZ,2002,19.348715
MOZ,2003,19.928496
MOZ,2004,20.523159
MOZ,2005,21.126676
MOZ,2006,21.73786
MOZ,2007,22.359637
MOZ,2008,22.994867
MOZ,2009,23.647815
MOZ,2010,24.321457
MOZ,2011,25.016921
MOZ,2012,25.732928
MOZ,2013,26.46718
MOZ,2014,27.216276
MRT,1960,0.995612122
MRT,1961,1.008483066
MRT,1962,1.021791418
MRT,1963,1.035550669
MRT,1964,1.049876596
MRT,1965,1.064787895
MRT,1966,1.080304215
MRT,1967,1.096446057
MRT,1968,1.113233921
MRT,1969,1.130713269
MRT,1970,1.148908
MRT,1971,1.182945
MRT,1972,1.217912
MRT,1973,1.253839
MRT,1974,1.290755
MRT,1975,1.328687
MRT,1976,1.36764
MRT,1977,1.407621
MRT,1978,1.448664
MRT,1979,1.490811
MRT,1980,1.534085
MRT,1981,1.578585
MRT,1982,1.62431
MRT,1983,1.67108
MRT,1984,1.718641
MRT,1985,1.766855
MRT,1986,1.815692
MRT,1987,1.865356
MRT,1988,1.91624
MRT,1989,1.96887
MRT,1990,2.023665
MRT,1991,2.080782
MRT,1992,2.14025
MRT,1993,2.202201
MRT,1994,2.266745
MRT,1995,2.333966
MRT,1996,2.403779
MRT,1997,2.476188
MRT,1998,2.551429
MRT,1999,2.629806
MRT,2000,2.711421
MRT,2001,2.796502
MRT,2002,2.884672
MRT,2003,2.974686
MRT,2004,3.064882
MRT,2005,3.154087
MRT,2006,3.241762
MRT,2007,3.328285
MRT,2008,3.414552
MRT,2009,3.501927
MRT,2010,3.5914
MRT,2011,3.683221
MRT,2012,3.777067
MRT,2013,3.872684
MRT,2014,3.969625
MSR,1970,0.011629
MSR,1971,0.011633
MSR,1972,0.011655
MSR,1973,0.011689
MSR,1974,0.011733
MSR,1975,0.01178
MSR,1976,0.011832
MSR,1977,0.011885
MSR,1978,0.011928
MSR,1979,0.011943
MSR,1980,0.011919
MSR,1981,0.01185
MSR,1982,0.011743
MSR,1983,0.011607
MSR,1984,0.011464
MSR,1985,0.011325
MSR,1986,0.011183
MSR,1987,0.011031
MSR,1988,0.010891
MSR,1989,0.010788
MSR,1990,0.010734
MSR,1991,0.010763
MSR,1992,0.010856
MSR,1993,0.010892
MSR,1994,0.010717
MSR,1995,0.010232
MSR,1996,0.009375
MSR,1997,0.008217
MSR,1998,0.006936
MSR,1999,0.005788
MSR,2000,0.004956
MSR,2001,0.004505
MSR,2002,0.004377
MSR,2003,0.004474
MSR,2004,0.004645
MSR,2005,0.004777
MSR,2006,0.004847
MSR,2007,0.004888
MSR,2008,0.004905
MSR,2009,0.004922
MSR,2010,0.004953
MSR,2011,0.004993
MSR,2012,0.00503
MSR,2013,0.005063
MSR,2014,0.005094
MUS,1950,0.479492306
MUS,1951,0.496751336
MUS,1952,0.514648008
MUS,1953,0.534076947
MUS,1954,0.551930773
MUS,1955,0.569557394
MUS,1956,0.589578159
MUS,1957,0.607563521
MUS,1958,0.625341572
MUS,1959,0.642929415
MUS,1960,0.660779202
MUS,1961,0.678767534
MUS,1962,0.698426647
MUS,1963,0.712498453
MUS,1964,0.733462719
MUS,1965,0.752737259
MUS,1966,0.771300492
MUS,1967,0.786393533
MUS,1968,0.801206576
MUS,1969,0.813012805
MUS,1970,0.826447
MUS,1971,0.8396
MUS,1972,0.852397
MUS,1973,0.865173
MUS,1974,0.878355
MUS,1975,0.892208
MUS,1976,0.906926
MUS,1977,0.922325
MUS,1978,0.93782
MUS,1979,0.952587
MUS,1980,0.966036
MUS,1981,0.978067
MUS,1982,0.98889
MUS,1983,0.998625
MUS,1984,1.007503
MUS,1985,1.015763
MUS,1986,1.023278
MUS,1987,1.030175
MUS,1988,1.03726
MUS,1989,1.045588
MUS,1990,1.055865
MUS,1991,1.068435
MUS,1992,1.082958
MUS,1993,1.098598
MUS,1994,1.11414
MUS,1995,1.128676
MUS,1996,1.141949
MUS,1997,1.154137
MUS,1998,1.165288
MUS,1999,1.175577
MUS,2000,1.185143
MUS,2001,1.19395
MUS,2002,1.201931
MUS,2003,1.209182
MUS,2004,1.215835
MUS,2005,1.222006
MUS,2006,1.227714
MUS,2007,1.232997
MUS,2008,1.238013
MUS,2009,1.242954
MUS,2010,1.247951
MUS,2011,1.253089
MUS,2012,1.258335
MUS,2013,1.26356
MUS,2014,1.268567
MWI,1954,3.092970654
MWI,1955,3.153696669
MWI,1956,3.218805788
MWI,1957,3.289604028
MWI,1958,3.364622241
MWI,1959,3.441578544
MWI,1960,3.523674682
MWI,1961,3.607018892
MWI,1962,3.705619961
MWI,1963,3.805481277
MWI,1964,3.897190196
MWI,1965,3.997165947
MWI,1966,4.108382133
MWI,1967,4.239686284
MWI,1968,4.363390005
MWI,1969,4.486213794
MWI,1970,4.603739
MWI,1971,4.728693
MWI,1972,4.859569
MWI,1973,4.996861
MWI,1974,5.141138
MWI,1975,5.292816
MWI,1976,5.454839
MWI,1977,5.627788
MWI,1978,5.80717
MWI,1979,5.986639
MWI,1980,6.163225
MWI,1981,6.327344
MWI,1982,6.483571
MWI,1983,6.659453
MWI,1984,6.892527
MWI,1985,7.205635
MWI,1986,7.617137
MWI,1987,8.108484
MWI,1988,8.620942
MWI,1989,9.073088
MWI,1990,9.408998
MWI,1991,9.604199
MWI,1992,9.682918
MWI,1993,9.697635
MWI,1994,9.725612
MWI,1995,9.822812
MWI,1996,10.006767
MWI,1997,10.260421
MWI,1998,10.563554
MWI,1999,10.882543
MWI,2000,11.19323
MWI,2001,11.491824
MWI,2002,11.788731
MWI,2003,12.090476
MWI,2004,12.407618
MWI,2005,12.747846
MWI,2006,13.112383
MWI,2007,13.498377
MWI,2008,13.904671
MWI,2009,14.329056
MWI,2010,14.769824
MWI,2011,15.226813
MWI,2012,15.700436
MWI,2013,16.190126
MWI,2014,16.695253
MYS,1955,7.31065946
MYS,1956,7.518572265
MYS,1957,7.738112487
MYS,1958,7.96477467
MYS,1959,8.194522495
MYS,1960,8.427270144
MYS,1961,8.662144179
MYS,1962,8.90509371
MYS,1963,9.147124032
MYS,1964,9.396100865
MYS,1965,9.64625436
MYS,1966,9.898367372
MYS,1967,10.15340488
MYS,1968,10.40782926
MYS,1969,10.66075659
MYS,1970,10.908634
MYS,1971,11.182078
MYS,1972,11.46008
MYS,1973,11.741849
MYS,1974,12.02593
MYS,1975,12.311782
MYS,1976,12.599655
MYS,1977,12.891715
MYS,1978,13.191699
MYS,1979,13.504433
MYS,1980,13.833739
MYS,1981,14.180093
MYS,1982,14.543585
MYS,1983,14.926976
MYS,1984,15.333369
MYS,1985,15.76434
MYS,1986,16.221767
MYS,1987,16.7035
MYS,1988,17.202032
MYS,1989,17.707064
MYS,1990,18.211097
MYS,1991,18.709835
MYS,1992,19.2047
MYS,1993,19.700762
MYS,1994,20.205992
MYS,1995,20.725374
MYS,1996,21.260881
MYS,1997,21.808125
MYS,1998,22.358128
MYS,1999,22.898579
MYS,2000,23.420751
MYS,2001,23.920963
MYS,2002,24.401977
MYS,2003,24.869423
MYS,2004,25.332026
MYS,2005,25.796124
MYS,2006,26.263048
MYS,2007,26.730607
MYS,2008,27.197419
MYS,2009,27.661017
MYS,2010,28.1195
MYS,2011,28.57297
MYS,2012,29.02194
MYS,2013,29.465372
MYS,2014,29.901997
NAM,1960,0.602861861
NAM,1961,0.618271946
NAM,1962,0.63415248
NAM,1963,0.650517758
NAM,1964,0.667379032
NAM,1965,0.684759783
NAM,1966,0.702678381
NAM,1967,0.721151067
NAM,1968,0.74019834
NAM,1969,0.759908949
NAM,1970,0.780386
NAM,1971,0.804309
NAM,1972,0.829806
NAM,1973,0.855965
NAM,1974,0.88153
NAM,1975,0.905647
NAM,1976,0.928228
NAM,1977,0.949734
NAM,1978,0.970569
NAM,1979,0.991365
NAM,1980,1.012761
NAM,1981,1.034446
NAM,1982,1.056758
NAM,1983,1.08174
NAM,1984,1.112044
NAM,1985,1.149389
NAM,1986,1.194769
NAM,1987,1.247186
NAM,1988,1.303879
NAM,1989,1.360921
NAM,1990,1.415447
NAM,1991,1.466152
NAM,1992,1.513689
NAM,1993,1.55948
NAM,1994,1.605828
NAM,1995,1.654214
NAM,1996,1.705349
NAM,1997,1.758097
NAM,1998,1.80992
NAM,1999,1.85732
NAM,2000,1.897953
NAM,2001,1.931005
NAM,2002,1.957749
NAM,2003,1.980531
NAM,2004,2.002745
NAM,2005,2.027026
NAM,2006,2.053915
NAM,2007,2.083174
NAM,2008,2.115703
NAM,2009,2.152357
NAM,2010,2.193643
NAM,2011,2.240161
NAM,2012,2.291645
NAM,2013,2.346592
NAM,2014,2.402858
NER,1960,3.635292099
NER,1961,3.709471259
NER,1962,3.78705735
NER,1963,3.867814013
NER,1964,3.950686606
NER,1965,4.035739369
NER,1966,4.123034769
NER,1967,4.212639705
NER,1968,4.304622404
NER,1969,4.399494127
NER,1970,4.497355
NER,1971,4.623121
NER,1972,4.753054
NER,1973,4.887484
NER,1974,5.026744
NER,1975,5.171029
NER,1976,5.320869
NER,1977,5.476206
NER,1978,5.635954
NER,1979,5.798584
NER,1980,5.963159
NER,1981,6.129762
NER,1982,6.299343
NER,1983,6.472971
NER,1984,6.65211
NER,1985,6.83817
NER,1986,7.031675
NER,1987,7.233482
NER,1988,7.445788
NER,1989,7.671233
NER,1990,7.911884
NER,1991,8.168834
NER,1992,8.44233
NER,1993,8.7325
NER,1994,9.039088
NER,1995,9.361912
NER,1996,9.70173
NER,1997,10.05896
NER,1998,10.432657
NER,1999,10.821434
NER,2000,11.224523
NER,2001,11.642308
NER,2002,12.075991
NER,2003,12.526725
NER,2004,12.996012
NER,2005,13.485436
NER,2006,13.99553
NER,2007,14.527631
NER,2008,15.08513
NER,2009,15.672194
NER,2010,16.29199
NER,2011,16.946485
NER,2012,17.635782
NER,2013,18.358863
NER,2014,19.113728
NGA,1950,32.10938997
NGA,1951,32.81136926
NGA,1952,33.53406173
NGA,1953,34.27815307
NGA,1954,35.27663482
NGA,1955,36.30660045
NGA,1956,37.3688358
NGA,1957,38.46409207
NGA,1958,39.59307419
NGA,1959,40.75657185
NGA,1960,41.95574073
NGA,1961,43.19183662
NGA,1962,44.46589962
NGA,1963,45.7786809
NGA,1964,47.13406346
NGA,1965,48.53633479
NGA,1966,49.97746307
NGA,1967,51.44925473
NGA,1968,52.96040797
NGA,1969,54.52057254
NGA,1970,56.131844
NGA,1971,57.453734
NGA,1972,58.829319
NGA,1973,60.285453
NGA,1974,61.857023
NGA,1975,63.565598
NGA,1976,65.426976
NGA,1977,67.425435
NGA,1978,69.512233
NGA,1979,71.619216
NGA,1980,73.698096
NGA,1981,75.729572
NGA,1982,77.729802
NGA,1983,79.729311
NGA,1984,81.775215
NGA,1985,83.90157
NGA,1986,86.118043
NGA,1987,88.412917
NGA,1988,90.773613
NGA,1989,93.179755
NGA,1990,95.617345
NGA,1991,98.085436
NGA,1992,100.592458
NGA,1993,103.145093
NGA,1994,105.753088
NGA,1995,108.424822
NGA,1996,111.164651
NGA,1997,113.975055
NGA,1998,116.860691
NGA,1999,119.826231
NGA,2000,122.876723
NGA,2001,126.014935
NGA,2002,129.246283
NGA,2003,132.581484
NGA,2004,136.033321
NGA,2005,139.611303
NGA,2006,143.318011
NGA,2007,147.152502
NGA,2008,151.115683
NGA,2009,155.207145
NGA,2010,159.424742
NGA,2011,163.770669
NGA,2012,168.240403
NGA,2013,172.816517
NGA,2014,177.475986
NIC,1950,1.282752885
NIC,1951,1.321765341
NIC,1952,1.362053588
NIC,1953,1.403791863
NIC,1954,1.447156493
NIC,1955,1.49232255
NIC,1956,1.539172345
NIC,1957,1.587589997
NIC,1958,1.637749745
NIC,1959,1.6898268
NIC,1960,1.74399735
NIC,1961,1.80021975
NIC,1962,1.858377982
NIC,1963,1.918531795
NIC,1964,1.98074303
NIC,1965,2.045073665
NIC,1966,2.111356567
NIC,1967,2.179549812
NIC,1968,2.24990452
NIC,1969,2.322670695
NIC,1970,2.398095
NIC,1971,2.472656
NIC,1972,2.549779
NIC,1973,2.629503
NIC,1974,2.711847
NIC,1975,2.796748
NIC,1976,2.884156
NIC,1977,2.973805
NIC,1978,3.065118
NIC,1979,3.157356
NIC,1980,3.24991
NIC,1981,3.342666
NIC,1982,3.435527
NIC,1983,3.527935
NIC,1984,3.619252
NIC,1985,3.709091
NIC,1986,3.796914
NIC,1987,3.88294
NIC,1988,3.968453
NIC,1989,4.055262
NIC,1990,4.144564
NIC,1991,4.236805
NIC,1992,4.331273
NIC,1993,4.426577
NIC,1994,4.520727
NIC,1995,4.612229
NIC,1996,4.700777
NIC,1997,4.786641
NIC,1998,4.869627
NIC,1999,4.949661
NIC,2000,5.026792
NIC,2001,5.10075
NIC,2002,5.171736
NIC,2003,5.240876
NIC,2004,5.309703
NIC,2005,5.379327
NIC,2006,5.450217
NIC,2007,5.522119
NIC,2008,5.594524
NIC,2009,5.666595
NIC,2010,5.737722
NIC,2011,5.807787
NIC,2012,5.877034
NIC,2013,5.945646
NIC,2014,6.013913
NLD,1950,10.06117975
NLD,1951,10.21118283
NLD,1952,10.32825047
NLD,1953,10.43887144
NLD,1954,10.56043515
NLD,1955,10.69519581
NLD,1956,10.83298768
NLD,1957,10.96931091
NLD,1958,11.12897215
NLD,1959,11.28890378
NLD,1960,11.4265486
NLD,1961,11.57847098
NLD,1962,11.74458269
NLD,1963,11.90403046
NLD,1964,12.06435012
NLD,1965,12.22837651
NLD,1966,12.39033369
NLD,1967,12.53162072
NLD,1968,12.65881709
NLD,1969,12.80636958
NLD,1970,12.96488
NLD,1971,13.104216
NLD,1972,13.239283
NLD,1973,13.369326
NLD,1974,13.49346
NLD,1975,13.611064
NLD,1976,13.722272
NLD,1977,13.827329
NLD,1978,13.92597
NLD,1979,14.017909
NLD,1980,14.103279
NLD,1981,14.181967
NLD,1982,14.255051
NLD,1983,14.325363
NLD,1984,14.396606
NLD,1985,14.471591
NLD,1986,14.551065
NLD,1987,14.634787
NLD,1988,14.723266
NLD,1989,14.816751
NLD,1990,14.915139
NLD,1991,15.019184
NLD,1992,15.128288
NLD,1993,15.239262
NLD,1994,15.347792
NLD,1995,15.450803
NLD,1996,15.546647
NLD,1997,15.636131
NLD,1998,15.721627
NLD,1999,15.806771
NLD,2000,15.894016
NLD,2001,15.984365
NLD,2002,16.076427
NLD,2003,16.167421
NLD,2004,16.253397
NLD,2005,16.331646
NLD,2006,16.401105
NLD,2007,16.463031
NLD,2008,16.519862
NLD,2009,16.575173
NLD,2010,16.631571
NLD,2011,16.689863
NLD,2012,16.749318
NLD,2013,16.809157
NLD,2014,16.86802
NOR,1950,3.26372214
NOR,1951,3.29445395
NOR,1952,3.326297267
NOR,1953,3.359442981
NOR,1954,3.392786736
NOR,1955,3.425935309
NOR,1956,3.458504299
NOR,1957,3.490436745
NOR,1958,3.521478367
NOR,1959,3.551323403
NOR,1960,3.579699221
NOR,1961,3.608248057
NOR,1962,3.637354551
NOR,1963,3.664963468
NOR,1964,3.692750645
NOR,1965,3.721552334
NOR,1966,3.752014133
NOR,1967,3.784391277
NOR,1968,3.817341095
NOR,1969,3.849321206
NOR,1970,3.875719
NOR,1971,3.90475
NOR,1972,3.932945
NOR,1973,3.959705
NOR,1974,3.984291
NOR,1975,4.006221
NOR,1976,4.025297
NOR,1977,4.041789
NOR,1978,4.05628
NOR,1979,4.069626
NOR,1980,4.082525
NOR,1981,4.095177
NOR,1982,4.107655
NOR,1983,4.120386
NOR,1984,4.133833
NOR,1985,4.148355
NOR,1986,4.164166
NOR,1987,4.181326
NOR,1988,4.199817
NOR,1989,4.219532
NOR,1990,4.240375
NOR,1991,4.262367
NOR,1992,4.285504
NOR,1993,4.309606
NOR,1994,4.334434
NOR,1995,4.359788
NOR,1996,4.385951
NOR,1997,4.412958
NOR,1998,4.440109
NOR,1999,4.466468
NOR,2000,4.491572
NOR,2001,4.514907
NOR,2002,4.53724
NOR,2003,4.560947
NOR,2004,4.589241
NOR,2005,4.624388
NOR,2006,4.667105
NOR,2007,4.716584
NOR,2008,4.771633
NOR,2009,4.830371
NOR,2010,4.891251
NOR,2011,4.953945
NOR,2012,5.018367
NOR,2013,5.08345
NOR,2014,5.14797
NPL,1960,10.09222367
NPL,1961,10.23450906
NPL,1962,10.39126115
NPL,1963,10.56049835
NPL,1964,10.73833999
NPL,1965,10.92463739
NPL,1966,11.12083695
NPL,1967,11.32622122
NPL,1968,11.53886042
NPL,1969,11.75901927
NPL,1970,11.986974
NPL,1971,12.232454
NPL,1972,12.487785
NPL,1973,12.753028
NPL,1974,13.028248
NPL,1975,13.313487
NPL,1976,13.60867
NPL,1977,13.913775
NPL,1978,14.228941
NPL,1979,14.554356
NPL,1980,14.89008
NPL,1981,15.237302
NPL,1982,15.596012
NPL,1983,15.963746
NPL,1984,16.337117
NPL,1985,16.714335
NPL,1986,17.091959
NPL,1987,17.472138
NPL,1988,17.865238
NPL,1989,18.285434
NPL,1990,18.741688
NPL,1991,19.237322
NPL,1992,19.76557
NPL,1993,20.312687
NPL,1994,20.859421
NPL,1995,21.390905
NPL,1996,21.902534
NPL,1997,22.395247
NPL,1998,22.866496
NPL,1999,23.315053
NPL,2000,23.740145
NPL,2001,24.140941
NPL,2002,24.516969
NPL,2003,24.8689
NPL,2004,25.19813
NPL,2005,25.506847
NPL,2006,25.794344
NPL,2007,26.063619
NPL,2008,26.325183
NPL,2009,26.592666
NPL,2010,26.87591
NPL,2011,27.179237
NPL,2012,27.500515
NPL,2013,27.834981
NPL,2014,28.174724
NZL,1950,1.902573149
NZL,1951,1.941534618
NZL,1952,1.98879711
NZL,1953,2.041235916
NZL,1954,2.08648745
NZL,1955,2.129746093
NZL,1956,2.171740399
NZL,1957,2.222704859
NZL,1958,2.274674085
NZL,1959,2.324113926
NZL,1960,2.36461594
NZL,1961,2.42513744
NZL,1962,2.48106868
NZL,1963,2.533709889
NZL,1964,2.584157823
NZL,1965,2.632462162
NZL,1966,2.679470551
NZL,1967,2.71994832
NZL,1968,2.750705748
NZL,1969,2.78011707
NZL,1970,2.819548
NZL,1971,2.87181
NZL,1972,2.930469
NZL,1973,2.989985
NZL,1974,3.042573
NZL,1975,3.082883
NZL,1976,3.108745
NZL,1977,3.122551
NZL,1978,3.129098
NZL,1979,3.135453
NZL,1980,3.146771
NZL,1981,3.164965
NZL,1982,3.188664
NZL,1983,3.215826
NZL,1984,3.243078
NZL,1985,3.268192
NZL,1986,3.290132
NZL,1987,3.310408
NZL,1988,3.332297
NZL,1989,3.36035
NZL,1990,3.397534
NZL,1991,3.445596
NZL,1992,3.502765
NZL,1993,3.564227
NZL,1994,3.623181
NZL,1995,3.674886
NZL,1996,3.717239
NZL,1997,3.752102
NZL,1998,3.783516
NZL,1999,3.817489
NZL,2000,3.858234
NZL,2001,3.906911
NZL,2002,3.961695
NZL,2003,4.020195
NZL,2004,4.078779
NZL,2005,4.134699
NZL,2006,4.187584
NZL,2007,4.238021
NZL,2008,4.28538
NZL,2009,4.329124
NZL,2010,4.369027
NZL,2011,4.404483
NZL,2012,4.435883
NZL,2013,4.465276
NZL,2014,4.495482
OMN,1970,0.72385
OMN,1971,0.748971
OMN,1972,0.776379
OMN,1973,0.806989
OMN,1974,0.841947
OMN,1975,0.882044
OMN,1976,0.927439
OMN,1977,0.977806
OMN,1978,1.032799
OMN,1979,1.091855
OMN,1980,1.154375
OMN,1981,1.220548
OMN,1982,1.290007
OMN,1983,1.360921
OMN,1984,1.430926
OMN,1985,1.498416
OMN,1986,1.561493
OMN,1987,1.620573
OMN,1988,1.679089
OMN,1989,1.741965
OMN,1990,1.812159
OMN,1991,1.892345
OMN,1992,1.979914
OMN,1993,2.066264
OMN,1994,2.139539
OMN,1995,2.191864
OMN,1996,2.219768
OMN,1997,2.227596
OMN,1998,2.224922
OMN,1999,2.225481
OMN,2000,2.239403
OMN,2001,2.272547
OMN,2002,2.323203
OMN,2003,2.385075
OMN,2004,2.448194
OMN,2005,2.506891
OMN,2006,2.553376
OMN,2007,2.59375
OMN,2008,2.652281
OMN,2009,2.762073
OMN,2010,2.943747
OMN,2011,3.210003
OMN,2012,3.545192
OMN,2013,3.906912
OMN,2014,4.236057
PAK,1950,34.87834035
PAK,1951,35.70411897
PAK,1952,36.55675843
PAK,1953,37.43724359
PAK,1954,38.34761497
PAK,1955,39.28692483
PAK,1956,40.26061346
PAK,1957,41.27229312
PAK,1958,42.32354226
PAK,1959,43.41563243
PAK,1960,44.54981493
PAK,1961,45.72722975
PAK,1962,46.94920916
PAK,1963,48.20806994
PAK,1964,49.50239553
PAK,1965,50.83442546
PAK,1966,52.20598103
PAK,1967,53.61682277
PAK,1968,55.06736554
PAK,1969,56.55936655
PAK,1970,58.094239
PAK,1971,59.690467
PAK,1972,61.341255
PAK,1973,63.062204
PAK,1974,64.873705
PAK,1975,66.791496
PAK,1976,68.818471
PAK,1977,70.953777
PAK,1978,73.204087
PAK,1979,75.575981
PAK,1980,78.071984
PAK,1981,80.691701
PAK,1982,83.427522
PAK,1983,86.264621
PAK,1984,89.183159
PAK,1985,92.165065
PAK,1986,95.207133
PAK,1987,98.301647
PAK,1988,101.420791
PAK,1989,104.530689
PAK,1990,107.607639
PAK,1991,110.634399
PAK,1992,113.616165
PAK,1993,116.579605
PAK,1994,119.564925
PAK,1995,122.599749
PAK,1996,125.697651
PAK,1997,128.845692
PAK,1998,132.01368
PAK,1999,135.158132
PAK,2000,138.250487
PAK,2001,141.282077
PAK,2002,144.271586
PAK,2003,147.25153
PAK,2004,150.267989
PAK,2005,153.356383
PAK,2006,156.524189
PAK,2007,159.767672
PAK,2008,163.096985
PAK,2009,166.520983
PAK,2010,170.043918
PAK,2011,173.669648
PAK,2012,177.392252
PAK,2013,181.192646
PAK,2014,185.044286
PAN,1950,0.885655363
PAN,1951,0.908536475
PAN,1952,0.932868355
PAN,1953,0.954806777
PAN,1954,0.977509264
PAN,1955,1.002902012
PAN,1956,1.028598363
PAN,1957,1.055347538
PAN,1958,1.076915756
PAN,1959,1.106591426
PAN,1960,1.138806294
PAN,1961,1.172113851
PAN,1962,1.206398759
PAN,1963,1.241679119
PAN,1964,1.278112379
PAN,1965,1.315802995
PAN,1966,1.354696433
PAN,1967,1.394704089
PAN,1968,1.435659523
PAN,1969,1.47737299
PAN,1970,1.519293
PAN,1971,1.563113
PAN,1972,1.607835
PAN,1973,1.653257
PAN,1974,1.699114
PAN,1975,1.745207
PAN,1976,1.791459
PAN,1977,1.837887
PAN,1978,1.884512
PAN,1979,1.931393
PAN,1980,1.978575
PAN,1981,2.026057
PAN,1982,2.073826
PAN,1983,2.121921
PAN,1984,2.17039
PAN,1985,2.219276
PAN,1986,2.268619
PAN,1987,2.318444
PAN,1988,2.368772
PAN,1989,2.419618
PAN,1990,2.47101
PAN,1991,2.522901
PAN,1992,2.57533
PAN,1993,2.628511
PAN,1994,2.68272
PAN,1995,2.738125
PAN,1996,2.794845
PAN,1997,2.852739
PAN,1998,2.911383
PAN,1999,2.970193
PAN,2000,3.028751
PAN,2001,3.086887
PAN,2002,3.144728
PAN,2003,3.202511
PAN,2004,3.260611
PAN,2005,3.319301
PAN,2006,3.3786
PAN,2007,3.438398
PAN,2008,3.498679
PAN,2009,3.559401
PAN,2010,3.620506
PAN,2011,3.681979
PAN,2012,3.743761
PAN,2013,3.805683
PAN,2014,3.867535
PER,1950,7.718280428
PER,1951,7.914157221
PER,1952,8.115898968
PER,1953,8.324618576
PER,1954,8.541933814
PER,1955,8.768957591
PER,1956,9.004980115
PER,1957,9.248891369
PER,1958,9.502307676
PER,1959,9.766341944
PER,1960,10.04261242
PER,1961,10.33233232
PER,1962,10.63469347
PER,1963,10.9474691
PER,1964,11.26874007
PER,1965,11.59617928
PER,1966,11.92897763
PER,1967,12.26855179
PER,1968,12.61621528
PER,1969,12.97328353
PER,1970,13.341071
PER,1971,13.704333
PER,1972,14.072476
PER,1973,14.447649
PER,1974,14.832839
